id_tempo;id_orgao;id_convenio;id_concedente;id_unidade_orc;id_situacao;ano_particao;vr_concedente_atual;vr_proponente_atual
36076;40;1121;103;3093;2;2012;2806454.43;0.00
42874;7;1181;108;3284;2;2012;8689500.00;965500.00
37014;7;1133;259;3284;2;2012;175000.00;4999.75
37034;7;394;689;3284;2;2013;260000.00;65000.00
42884;7;1099;689;3284;2;2012;1121250.00;280500.00
37034;7;1177;1143;3284;2;2013;300000.00;34000.00
37378;50;1167;840;2875;2;2013;475000.00;25000.00
37379;31;1198;1143;3259;2;2013;400000.00;196400.00
37379;31;1132;1143;3259;2;2013;500000.00;216100.00
37033;31;1149;1143;3259;2;2013;2913459.15;1105040.85
37379;31;1077;1143;3259;2;2013;200000.00;142000.00
37379;31;1170;1143;3259;2;2013;350000.00;161200.00
37379;31;1180;1143;3259;2;2013;1000000.00;111200.00
41418;58;476;648;3261;2;2010;7249277.34;1812319.36
41454;58;1182;1063;3261;2;2010;240000.00;0.00
36001;58;629;1143;3261;2;2012;298449.98;74612.50
36001;58;1163;1143;3261;2;2012;428226.00;107080.00
42861;58;1202;1143;3261;2;2011;404710.05;101177.51
36548;57;1108;385;2052;2;2012;801000.00;89000.00
42868;57;578;1122;2052;2;2012;21526831.48;0.00
42892;57;456;1121;2052;2;2012;102000.00;25680.00
36987;57;1176;1160;2052;2;2012;55000.00;11000.00
36488;57;1140;553;2052;2;2012;219760.00;0.00
37021;57;457;261;2052;2;2013;195807.00;4000.00
36549;57;1088;34;2052;2;2012;52062.75;11412.55
36016;57;1125;333;2052;2;2012;46000.00;9200.00
42862;33;545;470;2676;2;2011;14257606.39;144016.23
42859;33;621;470;2676;2;2011;1500847.92;15160.08
42860;33;499;470;2676;2;2011;602105.16;6081.87
42862;33;105;470;2676;2;2011;24333333.92;245791.25
36495;33;1190;1151;2676;2;2012;262530.00;29170.00
36953;2;1209;557;3092;2;2012;600000.00;0.00
42835;2;546;992;3092;2;2011;300022.00;75005.50
36991;2;1409;992;3092;2;2012;1199323.66;299830.91
37386;2;1122;992;3092;2;2013;405000.00;45000.00
42881;2;606;264;3092;2;2012;918777.59;229694.40
36987;2;1151;608;3092;2;2012;200000.00;100440.00
37407;9;1131;391;3358;2;2013;199300.00;22272.00
36492;29;1146;108;3062;2;2012;9766791.01;514041.63
37846;44;1112;689;2111;2;2013;1200000.00;133333.33
42863;44;1109;1139;2111;2;2011;46500000.00;5963790.56
36493;28;1156;993;3063;2;2012;500000.00;215250.00
36490;37;1189;663;3061;2;2012;1000000.00;0.00
36113;37;1126;830;3061;2;2012;2060752.17;283626.00
37862;34;807;108;3173;1;2013;132774303.54;6988121.24
38774;34;809;107;3173;2;2014;1000000.00;250000.00
38774;34;927;107;3173;2;2014;5000000.00;1250000.00
38771;34;753;107;3173;2;2014;2000000.00;500000.00
37885;19;914;109;2996;2;2013;9000000.01;6776000.00
37888;19;880;109;2996;2;2013;899716.52;600000.00
37396;19;1150;850;2996;2;2013;5000000.00;3334000.00
37022;20;862;470;1948;2;2013;250000.00;2525.26
37452;20;1142;855;1948;2;2013;100250.00;1012.63
37899;20;798;855;1948;2;2013;1318810.38;13321.32
38309;20;911;845;1948;2;2013;290285.29;2932.17
36999;20;827;845;1948;2;2012;276450.00;2792.42
38777;40;841;418;3185;2;2014;350000.00;18421.05
37378;40;864;1159;3185;2;2013;692100.00;6991.08
37870;40;797;103;3185;2;2013;2600000.00;0.00
37869;40;816;103;3185;2;2013;2089756.40;0.00
37945;40;12;103;3185;2;2013;2590573.32;0.00
37869;40;776;103;3185;2;2013;1002634.56;0.00
38394;40;792;103;3185;2;2013;1817147.77;0.00
37946;7;783;689;2557;2;2013;1000000.00;250428.50
37954;7;760;689;2557;2;2013;500000.00;125000.00
37933;7;1169;840;2557;2;2013;7610000.00;401000.00
37378;7;854;840;2557;2;2013;4760666.00;528962.89
37379;7;759;1143;2557;2;2013;225000.00;25000.00
38784;50;766;259;3396;2;2014;376408.19;19810.96
38781;45;889;856;1949;2;2014;492636.95;64530.00
38391;45;1192;689;1949;2;2013;8953167.64;1008567.99
37913;31;764;214;2611;2;2013;39700.00;0.00
38770;31;805;689;2611;2;2014;975000.00;110000.00
37393;31;833;840;2611;2;2013;1160000.00;30000.00
38407;31;843;1143;2611;2;2013;100000.00;50400.00
38770;31;904;1143;2611;2;2014;1200000.00;550000.00
38407;31;789;1143;2611;2;2013;490000.00;201840.00
38770;31;755;1143;2611;2;2014;2000000.00;998840.00
37016;58;820;648;3233;2;2012;486470.00;54052.22
38863;58;822;648;3233;1;2014;850000.00;94445.00
37016;58;926;648;3233;2;2012;100000.00;11112.00
37456;58;891;856;3233;2;2013;805683.17;89990.00
42853;58;1115;109;3233;2;2011;441700.00;2674082.16
37892;57;877;664;1933;2;2013;104125.50;20825.10
37442;57;840;381;1933;2;2013;897130.00;0.00
37890;57;782;1120;1933;2;2013;700700.00;126560.00
38377;57;791;968;1933;2;2013;412500.00;82500.00
38335;57;10;530;1933;2;2013;1500000.00;300000.00
38335;57;901;530;1933;2;2013;1500000.00;300000.00
37925;57;835;813;1933;2;2013;36000.00;7200.00
38408;57;859;660;1933;2;2013;153951.03;30790.21
38303;57;888;792;1933;2;2013;49454.44;9890.88
38303;57;860;1096;1933;2;2013;49454.44;9890.89
37890;57;11;1089;1933;2;2013;70000.00;14000.00
37477;57;838;469;1933;2;2013;388524.48;49278.66
37469;57;915;894;1933;2;2013;278993.30;44490.71
38338;57;857;863;1933;2;2013;102000.00;20400.00
38773;57;815;418;1933;2;2014;3960000.00;440000.00
38309;57;900;859;1933;2;2013;209438.41;39245.67
37476;57;856;859;1933;2;2013;489600.00;0.00
37890;57;824;698;1933;2;2013;220000.00;80483.70
38408;57;818;1160;1933;2;2013;55000.00;11000.00
38788;57;817;856;1933;2;2014;419400.00;46600.00
37016;57;93;261;1933;2;2012;1002974.60;40000.00
38757;57;832;261;1933;2;2013;823857.52;91539.72
38766;57;916;261;1933;2;2014;300000.00;81207.75
37925;57;790;336;1933;2;2013;20835.66;0.00
37482;57;801;485;1933;2;2013;57734.40;0.00
37890;57;823;1134;1933;2;2013;432000.00;86400.00
37905;33;808;1151;3174;2;2013;263907.00;29323.00
38309;2;899;736;3388;2;2013;15000.00;145000.00
38331;2;890;557;3388;2;2013;600000.00;0.00
37933;2;906;993;3388;2;2013;42000.00;0.00
36991;2;1103;992;3388;2;2012;1580140.00;175571.11
36991;2;1104;992;3388;2;2012;255560.17;28395.57
37016;2;1147;264;3388;2;2012;371846.78;72330.79
37898;2;754;610;3388;2;2013;45596.46;45596.46
37846;2;1092;766;3388;2;2013;142366.42;0.00
38386;18;765;416;3182;2;2013;393198.00;47763.55
36010;23;1116;857;2147;2;2012;16697800.00;0.00
36010;23;1134;988;2147;2;2012;522000.00;0.00
36991;23;769;177;2147;1;2012;15620000.00;0.00
36991;23;794;177;2147;2;2012;50000000.00;0.00
37481;23;795;177;2147;1;2013;52818063.87;0.00
36991;23;780;177;2147;1;2012;10000000.00;0.00
36991;23;781;177;2147;1;2012;19144944.77;0.00
36991;23;784;177;2147;1;2012;11150000.00;0.00
36991;23;925;177;2147;1;2012;15660000.00;0.00
36991;23;775;177;2147;1;2012;25000000.00;0.00
36991;23;836;177;2147;1;2012;13280000.00;0.00
36991;23;902;177;2147;1;2012;15000000.00;0.00
36991;23;903;177;2147;1;2012;14360000.00;0.00
36991;23;912;177;2147;1;2012;34950000.00;0.00
36991;23;913;177;2147;1;2012;35000000.00;0.00
36991;23;804;177;2147;1;2012;25000000.00;0.00
36991;23;865;177;2147;1;2012;15820000.00;0.00
38754;42;866;1064;3184;2;2013;20772000.00;0.00
36474;42;1186;88;3184;2;2012;17399363.77;0.00
37028;25;861;1159;2789;2;2013;800000.00;90000.00
41454;25;834;1159;2789;2;2010;100000.00;25000.00
41454;25;879;1159;2789;2;2010;200000.00;50000.00
39778;25;779;332;2789;1;2014;500000.00;56000.00
38765;25;1200;332;2789;1;2014;1600120.00;178000.00
38773;25;1346;332;2789;1;2014;3329999.96;370000.00
39314;25;15;332;2789;2;2014;201510.00;22390.00
39774;25;16;332;2789;2;2014;500000.00;55952.00
38322;13;799;985;2788;2;2013;100000.00;0.00
42873;3;1201;1159;1934;2;2012;6400000.00;1600000.00
42868;3;821;1159;1934;2;2012;2080635.00;520158.75
37029;3;871;1159;1934;2;2013;208017.00;23113.00
42866;3;887;1159;1934;2;2012;500000.00;125000.00
42866;3;837;1159;1934;2;2012;350000.00;87500.00
42866;3;1368;1159;1934;2;2012;4129515.66;1032378.92
42866;3;917;1159;1934;2;2012;250000.00;62500.00
38345;16;858;818;2333;2;2013;63000.00;0.00
37948;16;831;863;2333;2;2013;80000.00;0.00
37460;16;846;553;2333;2;2013;42000.00;0.00
37022;16;1091;260;2333;2;2013;22659309.68;0.00
38302;16;13;985;2333;2;2013;100000.00;0.00
38341;16;847;392;2333;2;2013;80000.00;0.00
37383;4;1144;334;2334;2;2013;633000.00;70333.33
37384;4;876;334;2334;2;2013;633000.00;70333.33
37389;4;878;1058;2334;2;2013;290647.94;15297.26
38362;4;777;1058;2334;2;2013;140354.85;15594.99
37016;59;803;416;2162;2;2012;222988.76;4550.79
38777;14;875;416;3175;2;2014;3579388.30;403248.00
38759;14;830;111;3175;2;2014;573455.83;87362.41
37016;14;1178;261;3175;2;2012;1961570.12;40326.00
37021;14;1148;1065;3175;2;2013;1707548.07;254451.93
38791;15;1078;391;2152;2;2014;0.00;0.00
37916;15;828;391;2152;2;2013;648180.05;209863.78
37015;15;758;825;2152;2;2012;0.00;0.00
38354;29;785;108;1942;2;2013;82438936.80;18554027.80
37021;29;842;982;1942;2;2013;8360083.21;440004.38
38774;44;819;335;2165;2;2014;485874.65;25572.35
37390;44;892;1143;2165;2;2013;3100000.00;341000.00
38407;44;802;1139;2165;1;2013;121164036.35;30291009.09
39789;53;305;685;2199;2;2014;744684.00;185413.72
37379;34;353;108;2352;2;2013;48000000.00;0.00
38407;19;883;850;2795;1;2013;3000000.00;2000000.00
38407;19;371;850;2795;1;2013;4000000.00;3000000.00
39747;19;343;850;2795;1;2014;5000000.00;3000000.00
38364;19;852;258;2795;1;2013;9165230.34;0.00
36958;34;406;177;2594;2;2012;90000000.00;0.00
37879;19;309;38;2375;2;2013;1846800.00;1846800.00
39769;19;297;181;2375;2;2014;525000.00;500000.00
38774;19;313;1062;2375;2;2014;7000000.00;6250000.00
38774;19;1153;1062;2375;2;2014;7000000.00;6250000.00
41581;40;405;418;2187;2;2016;100000.00;7000.00
39792;40;344;1159;2187;2;2014;125000.00;0.00
40712;40;298;855;2187;2;2015;1243650.67;12562.13
41568;40;336;855;2187;1;2016;838109.39;838.95
40226;40;399;103;2187;2;2015;633242.88;0.00
40232;40;320;103;2187;2;2015;60000.00;0.00
40689;40;356;103;2187;2;2015;1526026.25;0.00
40658;40;301;103;2187;2;2015;2400000.00;0.00
41094;40;349;103;2187;2;2015;2860264.33;0.00
41178;40;366;103;2187;2;2015;748980.00;0.00
40637;40;751;103;2187;2;2015;1253853.84;0.00
37014;7;429;259;3014;2;2012;725000.00;95000.05
40167;7;425;689;3014;2;2015;2230702.50;45525.00
41580;7;348;1143;3014;1;2016;5000000.00;50000.00
41566;7;409;1143;3014;2;2016;100000.00;13605.29
40170;7;422;1139;3014;2;2015;6762000.00;138000.00
41581;50;683;108;3019;2;2016;1600000.00;32654.00
40602;45;330;487;3021;2;2015;88140.00;0.00
38788;31;331;856;2190;2;2014;804814.87;93986.63
39259;31;428;1143;2190;2;2014;2100000.00;233500.00
38773;31;318;1143;2190;2;2014;150000.00;17000.00
40155;58;401;648;1976;2;2014;252900.00;28100.00
41587;58;724;689;1976;2;2016;500000.00;10204.08
41123;57;347;1116;3206;2;2015;65000.00;13000.00
41147;57;1152;364;3206;2;2015;90000.00;18000.00
40673;57;361;294;3206;2;2015;2400000.00;0.00
40681;57;321;1000;3206;2;2015;1356000.00;271200.00
40162;57;315;698;3206;2;2014;202784.32;77040.58
41123;57;364;1160;3206;2;2015;50000.00;10000.00
40611;57;391;998;3206;2;2015;193471.11;81894.22
40207;57;676;557;3206;2;2015;100887.00;0.00
39775;57;404;261;3206;2;2014;1381117.84;154815.82
40160;57;423;261;3206;2;2014;1350940.00;75000.00
40185;57;333;261;3206;2;2015;319173.33;39655.15
40168;57;374;261;3206;2;2015;371766.39;41597.61
40232;57;418;839;3206;2;2015;88000.00;46339.08
41531;33;707;1151;2178;2;2015;211859.34;23552.40
40686;2;382;557;2803;2;2015;1000000.00;0.00
39784;2;362;403;2803;2;2014;115239.60;28809.90
41067;23;417;557;1964;1;2015;11807000.00;0.00
41067;23;427;557;1964;2;2015;9000000.00;0.00
41067;23;698;557;1964;2;2015;47944910.29;0.00
41101;42;749;557;2380;2;2015;63060759.00;0.00
41105;42;657;557;2380;2;2015;13600000.00;0.00
39782;8;410;1064;2811;2;2014;494101.24;0.00
42866;8;358;332;2811;2;2012;500000.00;125000.00
38663;8;359;332;2811;2;2009;122723.00;30680.00
41472;8;390;332;2811;2;2011;100000.00;25000.00
42866;8;408;332;2811;2;2012;250000.00;62500.00
42866;8;300;332;2811;2;2012;6400000.00;1600000.00
42866;8;303;332;2811;2;2012;350000.00;87500.00
41454;8;306;332;2811;2;2010;150000.00;50000.00
40182;36;424;1058;2184;2;2015;119169.20;2500.00
40192;3;1316;1058;2370;2;2015;1500000.00;300000.00
39788;13;323;1159;2600;2;2014;1700000.00;0.00
40192;51;387;1058;3422;2;2015;1500000.00;300000.00
40157;40;870;470;3200;2;2014;100000.00;1010.10
39299;40;140;855;3200;2;2014;218680.00;218.90
38781;40;905;855;3200;2;2014;370552.00;19502.74
39688;40;317;103;3200;2;2014;2400000.00;0.00
38849;40;339;103;3200;2;2014;36000.00;0.00
39688;40;351;103;3200;2;2014;633242.88;0.00
39708;40;352;103;3200;2;2014;2860264.33;0.00
39692;40;370;103;3200;2;2014;748980.00;0.00
39337;40;378;103;3200;2;2014;2042800.00;0.00
39692;40;389;103;3200;2;2014;500688.00;0.00
39692;40;397;103;3200;2;2014;748980.00;0.00
39688;40;421;103;3200;2;2014;36000.00;0.00
39761;40;357;103;3200;2;2014;1253853.84;0.00
38843;40;369;476;3200;2;2014;72246.26;0.00
40170;7;413;1139;2790;2;2015;6762000.00;138000.00
39785;31;921;689;3008;1;2014;832335.00;17100.00
39785;31;762;689;3008;2;2014;1113930.00;22800.00
39282;31;814;689;3008;2;2014;800000.00;16350.00
40149;31;898;1143;3008;2;2014;2067000.00;45000.00
38342;58;328;648;2175;1;2013;1699850.00;424962.50
38763;58;380;648;2175;1;2014;4714819.00;523869.00
37033;58;868;1143;2175;2;2013;162990.00;18407.50
39700;57;341;385;3405;2;2014;801000.00;89128.12
38835;57;874;534;3405;2;2014;2582760.39;0.00
39701;57;367;236;3405;2;2014;0.00;90000.00
39266;57;884;377;3405;2;2014;62120.17;7588.00
39736;57;299;813;3405;2;2014;72000.00;14400.00
38303;57;787;792;3405;2;2013;49454.44;9890.88
38855;57;845;191;3405;2;2014;120866.65;4391.55
38855;57;853;1072;3405;2;2014;51954.44;10390.89
39786;57;307;731;3405;2;2014;60000.00;12000.00
38782;57;796;1166;3405;2;2014;280000.00;56000.00
39688;57;354;859;3405;2;2014;78000.00;15600.00
39321;57;368;999;3405;2;2014;90000.00;136758.00
38864;57;869;857;3405;2;2014;1116000.00;0.00
38855;57;813;262;3405;2;2014;266000.00;43200.00
39775;57;763;261;3405;2;2014;100087.96;11120.89
40160;57;379;261;3405;2;2014;950000.00;50000.00
39775;57;825;261;3405;2;2014;399402.97;49832.63
39789;57;844;261;3405;2;2014;1797564.01;202360.40
39775;57;778;261;3405;2;2014;638730.00;70970.00
39266;57;910;103;3405;2;2014;132000.00;26400.00
39727;57;304;103;3405;2;2014;823437.50;166500.00
39295;57;773;1151;3405;2;2014;2905527.04;29348.76
39782;57;329;985;3405;2;2014;85000.00;17000.00
39296;33;939;1151;3406;2;2014;443237.09;49248.72
39715;2;383;736;1950;2;2014;40000.00;0.00
39260;2;894;557;1950;2;2014;382580.69;0.00
38803;2;923;557;1950;2;2014;2500000.00;0.00
38757;2;800;264;1950;2;2013;305695.13;61645.53
39779;5;430;557;2361;2;2014;58712.08;0.00
40638;23;937;557;2791;2;2015;8000000.00;0.00
41533;23;338;557;2791;2;2015;10000000.00;0.00
39793;23;381;557;2791;2;2014;6101063.35;0.00
39730;23;400;557;2791;2;2014;40300000.00;0.00
38849;42;806;557;3006;2;2014;266000000.00;0.00
39729;42;1482;557;3006;2;2014;274100000.00;0.00
38760;42;885;557;3006;2;2014;9500000.00;0.00
39269;42;324;486;3006;2;2014;1200000.00;0.00
39778;42;31;1064;3006;1;2014;2860500.00;0.00
38803;42;770;1064;3006;2;2014;934317.41;0.00
38848;42;793;1064;3006;2;2014;12608834.98;0.00
39275;42;897;1064;3006;2;2014;14850000.00;0.00
39231;42;919;1064;3006;2;2014;11300000.00;0.00
39700;42;340;1064;3006;2;2014;2286573.90;0.00
39772;42;314;1064;3006;2;2014;5701432.75;0.00
39239;42;14;1064;3006;1;2014;3000000.00;0.00
38803;42;849;1064;3006;2;2014;3337523.05;0.00
38803;42;850;1064;3006;2;2014;2322563.48;0.00
38803;42;851;1064;3006;2;2014;485000.00;0.00
39230;42;872;1064;3006;2;2014;500000.00;0.00
40715;42;811;1064;3006;2;2015;7862500.00;0.00
38837;42;829;1064;3006;2;2014;506197029.15;0.00
39317;42;881;1064;3006;1;2014;530000.00;0.00
38801;42;761;1064;3006;2;2014;32700000.00;0.00
38808;42;867;399;3006;2;2014;1384861000.00;0.00
38770;8;767;416;3196;2;2014;10546507.29;1171834.14
38770;8;839;416;3196;2;2014;11640000.00;2272711.82
38770;8;788;416;3196;2;2014;11031975.37;1225775.04
38770;8;810;416;3196;2;2014;10759461.30;1195495.70
38770;8;826;416;3196;2;2014;11640000.00;1389499.27
38770;8;855;416;3196;2;2014;10845812.91;1205090.32
38770;8;863;416;3196;2;2014;10427946.34;1158660.70
38770;8;908;416;3196;2;2014;10360335.49;1151148.39
37023;8;848;111;3196;2;2013;2362500.01;6049988.85
37023;8;893;111;3196;2;2013;3442500.01;3555567.67
37023;8;909;111;3196;2;2013;3442500.01;5941857.78
37023;8;920;111;3196;2;2013;3442500.01;5849596.32
38851;8;756;1064;3196;2;2014;952329.73;0.00
38803;8;774;1064;3196;2;2014;2748954.97;0.00
38772;8;786;1064;3196;2;2014;674919.00;0.00
38851;8;812;1064;3196;2;2014;1081383.20;0.00
38770;25;771;332;2797;2;2014;350100.00;38900.74
38765;25;873;332;2797;2;2014;900000.01;299856.00
38849;43;938;109;3199;2;2014;906400.00;102145.00
40178;17;373;685;2166;2;2015;2284000.00;571000.00
39323;16;1079;968;2792;2;2014;100000.00;0.00
39318;16;918;436;2792;2;2014;42000.00;0.00
38408;16;907;1160;2792;2;2013;40000.00;0.00
39287;16;882;553;2792;2;2014;42000.00;0.00
39318;16;772;103;2792;2;2014;60000.00;0.00
40169;14;139;391;1953;2;2015;15773041.86;321898.81
37034;55;922;177;2356;2;2013;493100.00;125000.00
40068;55;350;177;2356;2;2010;1358270.00;30650.00
40065;55;372;177;2356;2;2010;763968.00;18510.00
39267;39;896;1064;2793;2;2014;12500000.00;0.00
39267;39;895;1064;2793;2;2014;12500000.00;0.00
38760;15;886;678;3000;1;2014;1000000.00;111150.00
40171;15;332;391;3000;2;2015;750000.00;1035000.00
40182;15;384;391;3000;2;2015;300000.00;1141348.66
39783;15;138;391;3000;2;2014;210000.00;0.00
37384;48;355;334;2358;2;2013;633000.00;70333.33
37383;48;398;334;2358;2;2013;633000.00;70333.33
39775;35;768;416;2579;2;2014;1500000.00;166672.73
39775;35;924;416;2579;2;2014;400000.00;45089.96
37287;34;982;107;3178;2;2008;2800000.00;1700000.00
37286;34;983;107;3178;2;2008;12000000.00;12000000.00
37266;23;649;112;3391;1;2008;185067956.00;63000000.00
37374;16;642;260;3264;2;2008;3766715.90;0.00
37329;4;1009;992;1939;2;2008;300000.00;75000.00
37808;19;1014;266;3170;2;2008;79262.78;78761.19
37776;19;1015;409;3170;2;2008;150000.00;150000.00
37346;19;980;603;3170;2;2008;40834.74;0.00
38214;19;1013;928;3170;2;2008;1250000.00;1200000.00
38261;10;1020;1121;2394;2;2008;8900.00;0.00
37786;10;972;1121;2394;2;2008;32285.36;0.00
36920;20;1062;270;2205;2;2008;1392462.63;278492.53
37265;40;1054;470;3037;2;2008;5374.09;54.28
37262;40;1064;470;3037;2;2008;38852.60;392.45
37791;40;1040;470;3037;2;2008;101162.16;1021.84
37791;40;1055;470;3037;2;2008;310374.31;3135.09
37791;40;1071;470;3037;2;2008;454848.77;4594.43
37791;40;1031;470;3037;2;2008;2020652.95;20206.53
37812;40;1043;1159;3037;2;2008;100008.00;10078.80
38250;40;1004;103;3037;2;2008;2300498.05;0.00
37353;40;1037;840;3037;2;2008;221544.00;24616.00
38698;7;190;689;2828;2;2009;300000.00;75000.00
37828;50;1056;108;1990;2;2008;66563816.48;7395979.61
37269;45;1047;689;2101;2;2008;700000.00;0.00
37772;57;1028;971;1993;2;2008;120000.00;0.00
38219;57;1000;385;1993;2;2008;800000.00;0.00
37332;57;976;819;1993;2;2008;30000.00;0.00
37840;57;1057;235;1993;2;2008;65000.00;0.00
38298;57;1033;381;1993;2;2008;51422.00;0.00
37727;57;992;1121;1993;2;2008;35000.00;0.00
37759;57;1007;663;1993;2;2008;11808348.29;0.00
37772;57;1012;1120;1993;2;2008;300000.00;0.00
37794;57;997;530;1993;2;2008;1920000.00;0.00
37787;57;1068;1089;1993;2;2008;55000.00;0.00
37288;57;1025;469;1993;2;2008;36000.00;0.00
37344;57;1003;859;1993;2;2008;422500.00;0.00
42863;23;466;858;3301;2;2011;4262971.38;0.00
36051;23;450;858;3301;2;2012;9442870.05;0.00
36051;23;147;858;3301;2;2012;5746739.22;0.00
36051;23;143;858;3301;2;2012;4165244.83;0.00
36099;23;1205;858;3301;2;2012;4789041.35;0.00
36967;23;1118;557;3301;2;2012;2043970.40;0.00
36926;23;1208;557;3301;2;2012;348641794.98;0.00
36965;23;1102;557;3301;2;2012;10293615.12;0.00
36972;23;1179;557;3301;2;2012;20000000.00;0.00
36965;23;1191;557;3301;2;2012;1578953.52;0.00
40964;23;1119;253;3301;2;2010;9434578.79;0.00
37378;23;1168;1061;3301;2;2013;8759808.00;973312.00
40069;23;625;177;3301;1;2010;11075400.00;6826330.17
37030;23;1159;685;3301;2;2013;13904828.79;1544980.97
36488;42;1197;557;2677;2;2012;50000000.00;0.00
36503;42;1128;557;2677;2;2012;3900000.00;0.00
42884;42;579;605;2677;2;2012;10000000.00;31000000.00
42869;25;455;1159;1832;2;2012;400000.00;100000.00
42866;25;1154;1159;1832;2;2012;194400.00;48600.00
42866;25;1162;1159;1832;2;2012;100000.00;90000.00
37034;25;125;858;1832;2;2013;1600120.00;179880.00
37034;25;1172;858;1832;2;2013;4645547.12;516171.90
42866;25;1084;858;1832;2;2012;226151.00;56537.75
42877;43;1095;1159;2054;2;2012;2360000.00;590000.00
36517;43;1185;1159;2054;2;2012;12000000.00;3000000.00
42868;13;478;985;1831;2;2012;960409.13;0.00
36049;13;530;985;1831;2;2012;3701236.91;0.00
36514;13;1127;985;1831;2;2012;10858503.04;0.00
42883;17;106;685;2896;2;2012;960000.00;240000.00
42860;16;529;1160;2717;2;2011;33000.00;0.00
36994;16;1135;1160;2717;2;2012;33000.00;0.00
36100;4;510;992;2110;2;2012;150000.00;16667.00
36101;4;550;606;2110;2;2012;630000.00;0.00
42862;59;549;177;3050;2;2011;112268.44;32594.06
37000;14;144;111;2517;2;2012;610789.33;152697.33
42867;14;117;111;2517;2;2012;89303.24;22325.82
37016;14;1187;111;2517;2;2012;489666.52;122416.63
42861;14;548;261;2517;2;2011;785539.27;16803.01
42861;14;590;261;2517;2;2011;3720161.86;75921.67
42863;14;112;261;2517;2;2011;360233.17;7351.72
37016;14;1204;261;2517;2;2012;478695.16;12668.54
37016;14;1086;261;2517;2;2012;7550000.00;166512.71
37016;14;1090;261;2517;2;2012;743629.80;15176.12
37382;14;1141;261;2517;2;2013;664819.06;235061.53
42854;14;496;391;2517;2;2011;80000.00;20000.00
42854;14;497;391;2517;2;2011;400000.00;100000.00
42883;55;531;858;2296;2;2012;480000.00;120000.00
42883;55;603;858;2296;2;2012;360000.00;90000.00
42883;55;604;858;2296;2;2012;1280000.00;320000.00
42883;55;577;858;2296;2;2012;600000.00;150000.00
42883;55;122;858;2296;2;2012;1040000.00;260000.00
42883;55;123;858;2296;2;2012;720000.00;180000.00
42883;55;124;858;2296;2;2012;360000.00;90000.00
42883;55;132;858;2296;2;2012;320000.00;80000.00
36051;55;136;858;2296;2;2012;1753283.39;0.00
42883;55;110;858;2296;2;2012;560000.00;140000.00
42883;55;111;858;2296;2;2012;360000.00;90000.00
42863;55;114;858;2296;2;2011;1836391.59;0.00
42863;55;1138;858;2296;2;2011;3116325.34;0.00
42883;55;1164;858;2296;2;2012;800000.00;200000.00
42883;55;1184;858;2296;2;2012;400000.00;100000.00
42883;55;1193;858;2296;2;2012;160000.00;40000.00
42883;55;1194;858;2296;2;2012;480000.00;120000.00
42883;55;1196;858;2296;2;2012;280000.00;70000.00
42883;55;1081;858;2296;2;2012;220000.00;55000.00
42883;55;1082;858;2296;2;2012;520000.00;130000.00
42883;55;1085;858;2296;2;2012;360000.00;90000.00
42883;55;1093;858;2296;2;2012;560000.00;140000.00
42883;55;1094;858;2296;2;2012;240000.00;60000.00
42883;55;1107;858;2296;2;2012;520000.00;130000.00
42883;55;1111;858;2296;2;2012;280000.00;70000.00
42883;55;1129;858;2296;2;2012;160000.00;40000.00
42883;55;1139;858;2296;2;2012;360000.00;90000.00
42883;55;1157;858;2296;2;2012;320000.00;80000.00
36099;55;1158;858;2296;2;2012;2233290.59;0.00
42883;55;1165;858;2296;2;2012;520000.00;130000.00
42883;55;1173;858;2296;2;2012;480000.00;120000.00
42883;55;1174;858;2296;2;2012;360000.00;90000.00
36959;55;1098;858;2296;2;2012;3140808.00;0.00
36511;46;1120;409;3299;2;2012;9342225.30;2500000.00
36496;15;1145;481;2951;2;2012;191.75;32774.55
37382;15;1097;678;2951;2;2013;17460000.00;1950000.00
37384;15;1100;678;2951;2;2013;600000.00;68000.00
37015;15;1101;678;2951;1;2012;4959641.67;495964.17
36993;15;1113;678;2951;2;2012;54852387.33;6094709.70
37382;15;1175;678;2951;2;2013;1000000.00;112000.00
36006;15;643;391;2951;2;2012;278787.25;12170.50
42862;15;468;825;2951;2;2011;0.00;0.00
42863;15;1080;825;2951;2;2011;1704051.07;75169.59
37015;15;1114;825;2951;2;2012;752830.02;0.00
36925;35;1123;1120;2718;2;2012;270000.00;0.00
36494;35;1188;859;2718;2;2012;211200.00;0.00
37016;35;419;261;2718;2;2012;553991.55;11305.95
42862;35;1199;677;2718;2;2011;1327705.45;27096.03
42051;59;30;258;3454;2;2016;2777871.62;1217271.00
45777;44;1407;108;3920;1;2019;500000.00;25000.00
37135;44;1328;108;3644;1;2018;885000.00;3000.00
42947;44;968;108;3644;2;2016;1000000.00;20516.00
37124;44;1317;689;3644;2;2018;438750.00;1250.00
41580;44;719;1143;3644;2;2016;488930.60;10000.00
42959;44;52;1143;3644;2;2016;536789.62;19360.38
42959;44;38;1143;3644;2;2016;3000000.00;71100.00
42966;22;21;261;3599;2;2017;200000.00;32189.33
45293;46;1308;339;3827;2;2018;3550237.00;1371160.00
45293;46;1311;1191;3827;2;2018;128546.25;0.00
45293;46;1312;1192;3827;2;2018;128546.25;0.00
45293;46;1309;1190;3827;2;2018;128546.25;0.00
48029;19;1550;109;3980;1;2020;2000000.00;0.00
